[2026-07-24T10:44:34.655Z] {"timestamp":1784889874615,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":3632,"documentHeight":12432,"viewportHeight":682}}
[2026-07-24T10:44:42.654Z] {"timestamp":1784889882097,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":6588,"documentHeight":12462,"viewportHeight":682}}
[2026-07-24T10:44:44.651Z] {"timestamp":1784889883182,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":6916.7998046875,"documentHeight":12462,"viewportHeight":682}}
[2026-07-24T10:44:44.651Z] {"timestamp":1784889883682,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":7395.2001953125,"documentHeight":12462,"viewportHeight":682}}
[2026-07-24T10:44:44.651Z] {"timestamp":1784889884184,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":7931.2001953125,"documentHeight":12408,"viewportHeight":682}}
[2026-07-24T10:44:46.651Z] {"timestamp":1784889884700,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":8649.599609375,"documentHeight":12408,"viewportHeight":682}}
[2026-07-24T10:44:46.651Z] {"timestamp":1784889885216,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":9255.2001953125,"documentHeight":12408,"viewportHeight":682}}
[2026-07-24T10:44:46.651Z] {"timestamp":1784889886098,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":9765.599609375,"documentHeight":12462,"viewportHeight":682}}
[2026-07-24T10:44:46.651Z] {"timestamp":1784889886600,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":10213.599609375,"documentHeight":12462,"viewportHeight":682}}
[2026-07-24T10:44:48.665Z] {"timestamp":1784889887114,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":10721.599609375,"documentHeight":12462,"viewportHeight":682}}
[2026-07-24T10:44:48.665Z] {"timestamp":1784889887650,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11212,"documentHeight":12462,"viewportHeight":682}}
[2026-07-24T10:44:48.665Z] {"timestamp":1784889888164,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11752.7998046875,"documentHeight":12462,"viewportHeight":682}}
[2026-07-24T10:44:54.662Z] {"timestamp":1784889894482,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11780,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:44:58.660Z] {"timestamp":1784889896765,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11726.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:45:00.658Z] {"timestamp":1784889898965,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11780,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:45:02.657Z] {"timestamp":1784889900883,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11726.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:45:04.660Z] {"timestamp":1784889903184,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11780,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:45:06.662Z] {"timestamp":1784889905366,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11726.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:45:12.665Z] {"timestamp":1784889911450,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11780,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:45:14.660Z] {"timestamp":1784889913700,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11726.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:45:16.657Z] {"timestamp":1784889915915,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11780,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:45:18.661Z] {"timestamp":1784889917853,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11726.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:45:20.658Z] {"timestamp":1784889920149,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11780,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:45:22.660Z] {"timestamp":1784889922335,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11726.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:45:28.656Z] {"timestamp":1784889928499,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11780,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:45:32.660Z] {"timestamp":1784889930750,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11726.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:45:34.657Z] {"timestamp":1784889932966,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11780,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:45:36.659Z] {"timestamp":1784889934900,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11726.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:45:38.659Z] {"timestamp":1784889937170,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11780,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:45:40.657Z] {"timestamp":1784889939354,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11726.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:45:46.663Z] {"timestamp":1784889945384,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11780,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:45:48.662Z] {"timestamp":1784889947636,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11726.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:45:50.658Z] {"timestamp":1784889949851,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11780,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:45:52.660Z] {"timestamp":1784889951785,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11726.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:45:54.660Z] {"timestamp":1784889954019,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11780,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:45:56.658Z] {"timestamp":1784889956185,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11726.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:46:02.661Z] {"timestamp":1784889962202,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11780,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:46:04.661Z] {"timestamp":1784889964458,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11726.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:46:08.661Z] {"timestamp":1784889966656,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11780,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:46:08.662Z] {"timestamp":1784889968585,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11726.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:46:12.665Z] {"timestamp":1784889970855,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11780,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:46:14.663Z] {"timestamp":1784889973022,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11726.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:46:20.660Z] {"timestamp":1784889979090,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11780,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:46:22.660Z] {"timestamp":1784889981357,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11726.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:46:24.663Z] {"timestamp":1784889983556,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11780,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:46:26.652Z] {"timestamp":1784889985473,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11726.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:46:28.662Z] {"timestamp":1784889987703,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11780,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:46:30.661Z] {"timestamp":1784889989887,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11726.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:46:36.653Z] {"timestamp":1784889995921,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11780,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:46:38.662Z] {"timestamp":1784889998192,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11726.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:46:40.653Z] {"timestamp":1784890000388,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11780,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:46:42.663Z] {"timestamp":1784890002309,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11726.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:46:44.654Z] {"timestamp":1784890004571,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11780,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:46:48.663Z] {"timestamp":1784890006755,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11726.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:46:54.665Z] {"timestamp":1784890012821,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11780,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:46:56.664Z] {"timestamp":1784890015089,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11726.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:46:58.666Z] {"timestamp":1784890017288,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11780,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:47:00.666Z] {"timestamp":1784890019205,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11726.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:47:02.662Z] {"timestamp":1784890021456,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11780,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:47:04.661Z] {"timestamp":1784890023639,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11726.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:47:10.668Z] {"timestamp":1784890029673,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11780,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:47:12.665Z] {"timestamp":1784890031922,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11726.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:47:14.654Z] {"timestamp":1784890034139,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11780,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:47:16.664Z] {"timestamp":1784890036059,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11726.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:47:18.651Z] {"timestamp":1784890038294,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11780,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:47:20.652Z] {"timestamp":1784890040473,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11726.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:47:26.666Z] {"timestamp":1784890046508,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11780,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:47:30.650Z] {"timestamp":1784890048740,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11726.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:47:30.650Z] {"timestamp":1784890049825,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11632.7998046875,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:47:30.650Z] {"timestamp":1784890050440,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":11354.400390625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:47:32.659Z] {"timestamp":1784890051012,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":10180.7998046875,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:47:32.659Z] {"timestamp":1784890051524,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":8870.400390625,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:47:32.659Z] {"timestamp":1784890052024,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":8555.2001953125,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:47:32.659Z] {"timestamp":1784890052560,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":7435.2001953125,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:47:34.658Z] {"timestamp":1784890053076,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":6309.60009765625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:47:34.658Z] {"timestamp":1784890053609,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":5961.60009765625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:47:34.658Z] {"timestamp":1784890054110,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":5174.39990234375,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:47:34.658Z] {"timestamp":1784890054613,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":4558.39990234375,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:47:36.667Z] {"timestamp":1784890055127,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":4309.60009765625,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:47:36.667Z] {"timestamp":1784890055643,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":4372,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:47:38.662Z] {"timestamp":1784890056792,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":4580.7998046875,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:47:38.662Z] {"timestamp":1784890057692,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":4765.60009765625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:47:38.662Z] {"timestamp":1784890058193,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":3743.199951171875,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:47:40.652Z] {"timestamp":1784890058860,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":3617.60009765625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:47:40.652Z] {"timestamp":1784890059480,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":3146.39990234375,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:47:40.652Z] {"timestamp":1784890060341,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":2549.60009765625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:47:42.659Z] {"timestamp":1784890060843,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":1993.5999755859375,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:47:42.659Z] {"timestamp":1784890061361,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":1554.4000244140625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:47:42.659Z] {"timestamp":1784890061911,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":933.5999755859375,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:47:42.659Z] {"timestamp":1784890062425,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":465.6000061035156,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:47:44.654Z] {"timestamp":1784890062942,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":479.20001220703125,"documentHeight":12466,"viewportHeight":682}}
[2026-07-24T10:47:46.655Z] {"timestamp":1784890065942,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":601.5999755859375,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:47:46.655Z] {"timestamp":1784890066474,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":526.4000244140625,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:47:50.652Z] {"timestamp":1784890069125,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":138.39999389648438,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:47:54.723Z] {"timestamp":1784890072835,"kind":"click","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"target":{"tag":"div","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\HeroSection.tsx:187","href":null,"text":"Ready to ship","selectorHint":"[data-loc=\"client\\src\\components\\HeroSection.tsx:187\"]"},"x":737,"y":455}}
[2026-07-24T10:47:54.723Z] {"timestamp":1784890073416,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":137.60000610351562,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:47:56.652Z] {"timestamp":1784890075405,"kind":"click","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"target":{"tag":"div","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\HeroSection.tsx:125","href":null,"text":"✓ PR #482 merged 🔥 12-day streak gfg-student-chapter $ npm run build Building y…","selectorHint":"[data-loc=\"client\\src\\components\\HeroSection.tsx:125\"]"},"x":825,"y":301}}
[2026-07-24T10:47:56.652Z] {"timestamp":1784890075802,"kind":"click","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"target":{"tag":"div","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\components\\HeroSection.tsx:160","href":null,"text":"$ npm run build","selectorHint":"[data-loc=\"client\\src\\components\\HeroSection.tsx:160\"]"},"x":825,"y":301}}
[2026-07-24T10:47:56.652Z] {"timestamp":1784890076576,"kind":"scroll","url":"http://localhost:3000/#team","viewport":{"width":1182,"height":682},"payload":{"scrollX":0,"scrollY":131.1999969482422,"documentHeight":12412,"viewportHeight":682}}
[2026-07-24T10:49:45.875Z] {"timestamp":1784890185764,"kind":"focusin","url":"http://localhost:3000/","viewport":{"width":1396,"height":663},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":"switch","ariaLabel":"Toggle dark mode","testId":null,"dataLoc":"client\\src\\components\\AnimatedToggle.tsx:114","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\components\\AnimatedToggle.tsx:114\"]"}}}
[2026-07-24T10:49:47.923Z] {"timestamp":1784890185974,"kind":"click","url":"http://localhost:3000/","viewport":{"width":1396,"height":663},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":"switch","ariaLabel":"Toggle dark mode","testId":null,"dataLoc":"client\\src\\components\\AnimatedToggle.tsx:114","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\components\\AnimatedToggle.tsx:114\"]"},"x":1176,"y":30}}
[2026-07-24T10:49:47.923Z] {"timestamp":1784890187473,"kind":"click","url":"http://localhost:3000/","viewport":{"width":1396,"height":663},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":"switch","ariaLabel":"Toggle dark mode","testId":null,"dataLoc":"client\\src\\components\\AnimatedToggle.tsx:114","href":null,"text":"","selectorHint":"[data-loc=\"client\\src\\components\\AnimatedToggle.tsx:114\"]"},"x":1176,"y":30}}
